OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10165,2025-01-01,FY25 Q1,Northeast,Artist Relations,Lakeside Strings,Casey Morgan,Aurora Dreadnought,Guitar,Spruce/Mahogany,23,1236.4,0.12,28437.2,16493.58,11943.62,Low,Holiday prebuild
NAW-10166,2025-01-01,FY25 Q1,Northeast,Distributor,Soundpost Music,Alex Rivera,Stage Cutaway,Guitar,Spruce/Ovangkol,24,1193.09,0.08,28634.16,16894.15,11740.01,Medium,Artist clinic follow-up
NAW-10167,2025-01-01,FY25 Q1,Northeast,Distributor,Bayfront Studio Gear,Alex Rivera,Foundry Custom,Guitar,Adirondack/Maple,3,3406.07,0.1,10218.21,5006.92,5211.29,Medium,Dealer replenishment
NAW-10280,2025-03-01,FY25 Q1,Northeast,Dealer,Lakeside Strings,Morgan Evans,Harbor OM,Guitar,Spruce/Rosewood,14,2048.44,0.03,28678.16,15486.21,13191.95,Medium,Artist clinic follow-up
NAW-10281,2025-03-01,FY25 Q1,Northeast,Artist Relations,Desert Tone Co.,Dana Hart,Hardshell Case,Accessory,Case,91,243.54,0,22162.14,14405.39,7756.75,Medium,Accessory attach opportunity
NAW-10282,2025-03-01,FY25 Q1,Northeast,E-commerce,Cedar Hall Music,Riley Stone,Coated Lifespan Strings,Accessory,String set,94,25.89,0.03,2433.66,949.13,1484.53,Low,Accessory attach opportunity
NAW-10283,2025-03-01,FY25 Q1,Northeast,E-commerce,Cedar Hall Music,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,14,1689.26,0.05,23649.64,13243.8,10405.84,Low,Holiday prebuild
NAW-10284,2025-03-01,FY25 Q1,Northeast,Distributor,Lakeside Strings,Priya Shah,Trail Mini,Guitar,HPL/Sapele,21,488.32,0.12,10254.72,6563.02,3691.7,Low,Artist clinic follow-up
NAW-10285,2025-03-01,FY25 Q1,Northeast,Education,Riverbend Instruments,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,37,3424.15,0.12,126693.55,62079.84,64613.71,Low,Holiday prebuild
NAW-10286,2025-03-01,FY25 Q1,Northeast,E-commerce,Copper Canyon Guitars,Elliot Chen,Hardshell Case,Accessory,Case,46,219.19,0.1,10082.74,6553.78,3528.96,Medium,Holiday prebuild
NAW-10287,2025-03-01,FY25 Q1,Northeast,Artist Relations,Cedar Hall Music,Riley Stone,Trail Mini,Guitar,HPL/Sapele,37,499.42,0.1,18478.54,11826.27,6652.27,Medium,Artist clinic follow-up
NAW-10288,2025-03-01,FY25 Q1,Northeast,Distributor,Prairie Note,Riley Stone,Hardshell Case,Accessory,Case,155,236.23,0.03,36615.65,23800.17,12815.48,Medium,Artist clinic follow-up
NAW-10289,2025-03-01,FY25 Q1,Northeast,Artist Relations,Cedar Hall Music,Morgan Evans,Harbor OM,Guitar,Spruce/Rosewood,29,2006.2,0.05,58179.8,31417.09,26762.71,Low,Accessory attach opportunity
NAW-10290,2025-03-01,FY25 Q1,Northeast,Artist Relations,Riverbend Instruments,Dana Hart,Coated Lifespan Strings,Accessory,String set,47,25.35,0.05,1191.45,464.67,726.78,Medium,Holiday prebuild
NAW-10291,2025-03-01,FY25 Q1,Northeast,Dealer,Desert Tone Co.,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,5,1635.92,0.08,8179.6,4580.58,3599.02,Low,Back-to-school promotion
NAW-10292,2025-03-01,FY25 Q1,Northeast,Artist Relations,Blue Ridge Music,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,23,1444.56,0,33224.88,19270.43,13954.45,Medium,Holiday prebuild
NAW-10293,2025-03-01,FY25 Q1,Northeast,Artist Relations,Copper Canyon Guitars,Samira Khan,Hardshell Case,Accessory,Case,156,243.54,0,37992.24,24694.96,13297.28,Low,Accessory attach opportunity
NAW-10294,2025-03-01,FY25 Q1,Northeast,Artist Relations,Pacific Pick House,Riley Stone,Coated Lifespan Strings,Accessory,String set,31,24.55,0.08,761.05,296.81,464.24,Low,Dealer replenishment
NAW-10295,2025-03-01,FY25 Q1,Northeast,Distributor,Cedar Hall Music,Casey Morgan,Humidifier Kit,Accessory,Care,128,32.25,0,4128.0,1775.04,2352.96,Medium,Accessory attach opportunity
NAW-10296,2025-03-01,FY25 Q1,Northeast,Education,Desert Tone Co.,Priya Shah,Coated Lifespan Strings,Accessory,String set,100,24.02,0.1,2402.0,936.78,1465.22,High,Back-to-school promotion
NAW-10297,2025-03-01,FY25 Q1,Northeast,Dealer,Copper Canyon Guitars,Elliot Chen,Northstar Ukulele,Instrument,Mahogany,8,388.11,0,3104.88,1893.98,1210.9,Medium,Back-to-school promotion
NAW-10298,2025-03-01,FY25 Q1,Northeast,Artist Relations,Pacific Pick House,Taylor Brooks,Aurora Dreadnought,Guitar,Spruce/Mahogany,22,1300.1,0.1,28602.2,16589.28,12012.92,Medium,Artist clinic follow-up
NAW-10299,2025-03-01,FY25 Q1,Northeast,Dealer,Soundpost Music,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,10,2048.44,0.03,20484.4,11061.58,9422.82,Low,Back-to-school promotion
NAW-10300,2025-03-01,FY25 Q1,Northeast,E-commerce,Blue Ridge Music,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,35,554.91,0,19421.85,12429.98,6991.87,Low,Holiday prebuild
NAW-10301,2025-03-01,FY25 Q1,Northeast,E-commerce,Metro Music Supply,Priya Shah,Coated Lifespan Strings,Accessory,String set,105,26.69,0,2802.45,1092.96,1709.49,Medium,Artist clinic follow-up
NAW-10302,2025-03-01,FY25 Q1,Northeast,Distributor,Prairie Note,Morgan Evans,Aurora Dreadnought,Guitar,Spruce/Mahogany,17,1300.1,0.1,22101.7,12818.99,9282.71,Medium,Holiday prebuild
NAW-10303,2025-03-01,FY25 Q1,Northeast,Distributor,Bayfront Studio Gear,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,2,1689.26,0.05,3378.52,1891.97,1486.55,High,Holiday prebuild
NAW-10304,2025-03-01,FY25 Q1,Northeast,Artist Relations,Metro Music Supply,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,28,16.37,0.08,458.36,192.51,265.85,Medium,Back-to-school promotion
NAW-10305,2025-03-01,FY25 Q1,Northeast,Education,Metro Music Supply,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,17,1300.1,0.1,22101.7,12818.99,9282.71,Low,Back-to-school promotion
NAW-10306,2025-03-01,FY25 Q1,Northeast,Distributor,Soundpost Music,Elliot Chen,Premium Strap,Accessory,Accessory,29,49.04,0.1,1422.16,654.19,767.97,Medium,Holiday prebuild
NAW-10307,2025-03-01,FY25 Q1,Northeast,Distributor,Metro Music Supply,Jordan Lee,Foundry Custom,Guitar,Adirondack/Maple,32,3501.97,0.1,112063.04,54910.89,57152.15,Low,Accessory attach opportunity
NAW-10420,2025-04-01,FY25 Q2,Northeast,E-commerce,Soundpost Music,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,6,1342.31,0.08,8053.86,4671.24,3382.62,Medium,Artist clinic follow-up
NAW-10421,2025-04-01,FY25 Q2,Northeast,Dealer,Soundpost Music,Jordan Lee,Phosphor Bronze Strings,Accessory,String set,85,15.81,0.12,1343.85,564.42,779.43,Medium,Back-to-school promotion
NAW-10422,2025-04-01,FY25 Q2,Northeast,Education,Soundpost Music,Casey Morgan,Premium Strap,Accessory,Accessory,64,53.39,0.03,3416.96,1571.8,1845.16,High,Holiday prebuild
NAW-10423,2025-04-01,FY25 Q2,Northeast,Artist Relations,Blue Ridge Music,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,16,392.0,0,6272.0,3825.92,2446.08,Low,Holiday prebuild
NAW-10424,2025-04-01,FY25 Q2,Northeast,Distributor,Bayfront Studio Gear,Jordan Lee,Humidifier Kit,Accessory,Care,27,29.32,0.1,791.64,340.41,451.23,Low,Dealer replenishment
NAW-10425,2025-04-01,FY25 Q2,Northeast,Education,Prairie Note,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,89,17.07,0.05,1519.23,638.08,881.15,High,Back-to-school promotion
NAW-10426,2025-04-01,FY25 Q2,Northeast,Education,Soundpost Music,Dana Hart,Premium Strap,Accessory,Accessory,56,48.43,0.12,2712.08,1247.56,1464.52,Medium,Holiday prebuild
NAW-10427,2025-04-01,FY25 Q2,Northeast,Artist Relations,Lakeside Strings,Samira Khan,Premium Strap,Accessory,Accessory,130,48.43,0.12,6295.9,2896.11,3399.79,Low,Holiday prebuild
NAW-10428,2025-04-01,FY25 Q2,Northeast,Distributor,Prairie Note,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,3,380.24,0.03,1140.72,695.84,444.88,Medium,Accessory attach opportunity
NAW-10429,2025-04-01,FY25 Q2,Northeast,Dealer,Copper Canyon Guitars,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,3,543.66,0.03,1630.98,1043.83,587.15,Low,Holiday prebuild
NAW-10430,2025-04-01,FY25 Q2,Northeast,E-commerce,Metro Music Supply,Alex Rivera,Premium Strap,Accessory,Accessory,136,48.43,0.12,6586.48,3029.78,3556.7,Medium,Dealer replenishment
NAW-10431,2025-04-01,FY25 Q2,Northeast,E-commerce,Soundpost Music,Jordan Lee,Harbor OM,Guitar,Spruce/Rosewood,21,2026.31,0.05,42552.51,22978.36,19574.15,Low,Accessory attach opportunity
NAW-10432,2025-04-01,FY25 Q2,Northeast,Dealer,Lakeside Strings,Dana Hart,Summit Grand Auditorium,Guitar,Spruce/Walnut,32,1742.12,0.03,55747.84,31218.79,24529.05,Low,Holiday prebuild
NAW-10433,2025-04-01,FY25 Q2,Northeast,Distributor,Prairie Note,Alex Rivera,Hardshell Case,Accessory,Case,67,216.46,0.12,14502.82,9426.83,5075.99,Medium,Dealer replenishment
NAW-10434,2025-04-01,FY25 Q2,Northeast,Dealer,Soundpost Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,106,24.26,0.1,2571.56,1002.91,1568.65,High,Artist clinic follow-up
NAW-10435,2025-04-01,FY25 Q2,Northeast,Dealer,Riverbend Instruments,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,22,1346.72,0,29627.84,17480.43,12147.41,Low,Artist clinic follow-up
NAW-10436,2025-04-01,FY25 Q2,Northeast,Distributor,Metro Music Supply,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,6,3812.17,0.03,22873.02,11207.78,11665.24,Low,Holiday prebuild
NAW-10437,2025-04-01,FY25 Q2,Northeast,Distributor,Metro Music Supply,Riley Stone,Hardshell Case,Accessory,Case,144,221.38,0.1,31878.72,20721.17,11157.55,Low,Back-to-school promotion
NAW-10438,2025-04-01,FY25 Q2,Northeast,Education,Desert Tone Co.,Morgan Evans,Coated Lifespan Strings,Accessory,String set,45,26.15,0.03,1176.75,458.93,717.82,Medium,Artist clinic follow-up
NAW-10439,2025-04-01,FY25 Q2,Northeast,E-commerce,Bayfront Studio Gear,Jordan Lee,Coated Lifespan Strings,Accessory,String set,68,24.26,0.1,1649.68,643.38,1006.3,Medium,Back-to-school promotion
NAW-10440,2025-04-01,FY25 Q2,Northeast,E-commerce,Cedar Hall Music,Jordan Lee,Hardshell Case,Accessory,Case,113,238.6,0.03,26961.8,17525.17,9436.63,Low,Dealer replenishment
NAW-10441,2025-04-01,FY25 Q2,Northeast,E-commerce,Copper Canyon Guitars,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,24,1962.32,0.08,47095.68,25431.67,21664.01,Low,Back-to-school promotion
NAW-10442,2025-04-01,FY25 Q2,Northeast,Education,Prairie Note,Alex Rivera,Harbor OM,Guitar,Spruce/Rosewood,11,1919.66,0.1,21116.26,11402.78,9713.48,Low,Holiday prebuild
NAW-10443,2025-04-01,FY25 Q2,Northeast,Distributor,Cedar Hall Music,Dana Hart,Coated Lifespan Strings,Accessory,String set,99,23.72,0.12,2348.28,915.83,1432.45,Medium,Accessory attach opportunity
NAW-10444,2025-04-01,FY25 Q2,Northeast,Dealer,Copper Canyon Guitars,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,26,3537.07,0.1,91963.82,45062.27,46901.55,High,Artist clinic follow-up
NAW-10445,2025-04-01,FY25 Q2,Northeast,Dealer,Prairie Note,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,3,1962.32,0.08,5886.96,3178.96,2708.0,High,Back-to-school promotion
NAW-10446,2025-04-01,FY25 Q2,Northeast,Artist Relations,Desert Tone Co.,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,38,3537.07,0.1,134408.66,65860.24,68548.42,High,Accessory attach opportunity
NAW-10447,2025-04-01,FY25 Q2,Northeast,E-commerce,Cedar Hall Music,Jordan Lee,Northstar Ukulele,Instrument,Mahogany,12,360.64,0.08,4327.68,2639.88,1687.8,Low,Back-to-school promotion
NAW-10560,2025-05-01,FY25 Q2,Northeast,Dealer,Riverbend Instruments,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,4,1333.35,0,5333.4,3146.71,2186.69,High,Back-to-school promotion
NAW-10561,2025-05-01,FY25 Q2,Northeast,Dealer,Main Street Frets,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,18,3696.52,0.05,66537.36,32603.31,33934.05,Medium,Holiday prebuild
NAW-10562,2025-05-01,FY25 Q2,Northeast,E-commerce,Prairie Note,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,38,527.17,0.05,20032.46,12820.77,7211.69,High,Artist clinic follow-up
NAW-10563,2025-05-01,FY25 Q2,Northeast,Education,Pacific Pick House,Elliot Chen,Harbor OM,Guitar,Spruce/Rosewood,6,2111.79,0,12670.74,6842.2,5828.54,Medium,Dealer replenishment
NAW-10564,2025-05-01,FY25 Q2,Northeast,Education,Cedar Hall Music,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,15,1444.56,0,21668.4,12567.67,9100.73,Low,Back-to-school promotion
NAW-10565,2025-05-01,FY25 Q2,Northeast,Distributor,Main Street Frets,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,37,3891.07,0,143969.59,70545.1,73424.49,Medium,Artist clinic follow-up
NAW-10566,2025-05-01,FY25 Q2,Northeast,Distributor,Metro Music Supply,Casey Morgan,Stage Cutaway,Guitar,Spruce/Ovangkol,22,1226.68,0.08,26986.96,15922.31,11064.65,Low,Artist clinic follow-up
NAW-10567,2025-05-01,FY25 Q2,Northeast,E-commerce,Lakeside Strings,Casey Morgan,Premium Strap,Accessory,Accessory,106,49.04,0.1,5198.24,2391.19,2807.05,Medium,Accessory attach opportunity
NAW-10568,2025-05-01,FY25 Q2,Northeast,Education,Main Street Frets,Riley Stone,Coated Lifespan Strings,Accessory,String set,157,25.89,0.03,4064.73,1585.24,2479.49,Medium,Artist clinic follow-up
NAW-10569,2025-05-01,FY25 Q2,Northeast,Artist Relations,Metro Music Supply,Dana Hart,Phosphor Bronze Strings,Accessory,String set,113,17.26,0.03,1950.38,819.16,1131.22,Medium,Artist clinic follow-up
NAW-10570,2025-05-01,FY25 Q2,Northeast,Education,Soundpost Music,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,2,1173.35,0.12,2346.7,1384.55,962.15,High,Accessory attach opportunity
NAW-10571,2025-05-01,FY25 Q2,Northeast,Artist Relations,Pacific Pick House,Dana Hart,Trail Mini,Guitar,HPL/Sapele,4,527.17,0.05,2108.68,1349.56,759.12,Low,Back-to-school promotion
NAW-10572,2025-05-01,FY25 Q2,Northeast,Distributor,Main Street Frets,Elliot Chen,Stage Cutaway,Guitar,Spruce/Ovangkol,21,1333.35,0,28000.35,16520.21,11480.14,Medium,Dealer replenishment
NAW-10573,2025-05-01,FY25 Q2,Northeast,Dealer,Copper Canyon Guitars,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,14,3774.34,0.03,52840.76,25891.97,26948.79,Low,Accessory attach opportunity
