OrderID,OrderDate,FiscalQuarter,Region,Channel,Dealer,Salesperson,Product,Category,MaterialOrType,Units,UnitPrice,DiscountRate,Revenue,COGS,GrossMargin,BackorderRisk,Notes
NAW-10233,2025-01-01,FY25 Q1,Southwest,Artist Relations,Copper Canyon Guitars,Samira Khan,Foundry Custom,Guitar,Adirondack/Maple,10,3387.87,0.05,33878.7,16600.56,17278.14,High,Back-to-school promotion
NAW-10234,2025-01-01,FY25 Q1,Southwest,Distributor,Main Street Frets,Casey Morgan,Phosphor Bronze Strings,Accessory,String set,148,14.35,0.12,2123.8,892.0,1231.8,Medium,Back-to-school promotion
NAW-10235,2025-01-01,FY25 Q1,Southwest,Education,Lakeside Strings,Morgan Evans,Humidifier Kit,Accessory,Care,42,29.56,0,1241.52,533.85,707.67,Medium,Dealer replenishment
NAW-10236,2025-01-01,FY25 Q1,Southwest,Education,Riverbend Instruments,Morgan Evans,Summit Grand Auditorium,Guitar,Spruce/Walnut,14,1629.7,0,22815.8,12776.85,10038.95,High,Holiday prebuild
NAW-10237,2025-01-01,FY25 Q1,Southwest,Dealer,Riverbend Instruments,Jordan Lee,Coated Lifespan Strings,Accessory,String set,67,22.01,0.1,1474.67,575.12,899.55,Low,Artist clinic follow-up
NAW-10238,2025-01-01,FY25 Q1,Southwest,Artist Relations,Desert Tone Co.,Dana Hart,Humidifier Kit,Accessory,Care,122,28.67,0.03,3497.74,1504.03,1993.71,Low,Dealer replenishment
NAW-10239,2025-01-01,FY25 Q1,Southwest,Education,Cedar Hall Music,Dana Hart,Humidifier Kit,Accessory,Care,99,27.19,0.08,2691.81,1157.48,1534.33,Low,Holiday prebuild
NAW-10240,2025-01-01,FY25 Q1,Southwest,Dealer,Bayfront Studio Gear,Taylor Brooks,Coated Lifespan Strings,Accessory,String set,150,23.73,0.03,3559.5,1388.21,2171.29,Medium,Back-to-school promotion
NAW-10241,2025-01-01,FY25 Q1,Southwest,Dealer,Lakeside Strings,Taylor Brooks,Humidifier Kit,Accessory,Care,137,28.08,0.05,3846.96,1654.19,2192.77,Medium,Artist clinic follow-up
NAW-10242,2025-01-01,FY25 Q1,Southwest,Dealer,Bayfront Studio Gear,Priya Shah,Premium Strap,Accessory,Accessory,75,43.95,0.12,3296.25,1516.27,1779.98,Low,Accessory attach opportunity
NAW-10243,2025-01-01,FY25 Q1,Southwest,Distributor,Cedar Hall Music,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,35,1877.4,0.03,65709.0,35482.86,30226.14,Medium,Dealer replenishment
NAW-10244,2025-01-01,FY25 Q1,Southwest,Distributor,Main Street Frets,Elliot Chen,Northstar Ukulele,Instrument,Mahogany,23,327.24,0.08,7526.52,4591.18,2935.34,Low,Accessory attach opportunity
NAW-10245,2025-01-01,FY25 Q1,Southwest,Dealer,Prairie Note,Priya Shah,Harbor OM,Guitar,Spruce/Rosewood,10,1935.46,0,19354.6,10451.48,8903.12,Low,Artist clinic follow-up
NAW-10246,2025-01-01,FY25 Q1,Southwest,Distributor,Copper Canyon Guitars,Casey Morgan,Foundry Custom,Guitar,Adirondack/Maple,10,3387.87,0.05,33878.7,16600.56,17278.14,Low,Back-to-school promotion
NAW-10247,2025-01-01,FY25 Q1,Southwest,Distributor,Pacific Pick House,Alex Rivera,Aurora Dreadnought,Guitar,Spruce/Mahogany,38,1323.94,0,50309.72,29179.64,21130.08,Medium,Holiday prebuild
NAW-10248,2025-01-01,FY25 Q1,Southwest,Distributor,Main Street Frets,Morgan Evans,Humidifier Kit,Accessory,Care,59,29.56,0,1744.04,749.94,994.1,High,Artist clinic follow-up
NAW-10249,2025-01-01,FY25 Q1,Southwest,Education,Lakeside Strings,Morgan Evans,Premium Strap,Accessory,Accessory,78,48.44,0.03,3778.32,1738.03,2040.29,Medium,Back-to-school promotion
NAW-10250,2025-01-01,FY25 Q1,Southwest,E-commerce,Soundpost Music,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,25,3459.2,0.03,86480.0,42375.2,44104.8,Medium,Back-to-school promotion
NAW-10251,2025-01-01,FY25 Q1,Southwest,Distributor,Blue Ridge Music,Samira Khan,Phosphor Bronze Strings,Accessory,String set,134,15.0,0.08,2010.0,844.2,1165.8,Low,Dealer replenishment
NAW-10364,2025-03-01,FY25 Q1,Southwest,E-commerce,Desert Tone Co.,Taylor Brooks,Harbor OM,Guitar,Spruce/Rosewood,10,1930.26,0.03,19302.6,10423.4,8879.2,Medium,Accessory attach opportunity
NAW-10365,2025-03-01,FY25 Q1,Southwest,E-commerce,Copper Canyon Guitars,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,29,1256.43,0,36436.47,21497.52,14938.95,High,Artist clinic follow-up
NAW-10366,2025-03-01,FY25 Q1,Southwest,Distributor,Pacific Pick House,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,16,460.15,0.12,7362.4,4711.94,2650.46,Medium,Holiday prebuild
NAW-10367,2025-03-01,FY25 Q1,Southwest,Distributor,Bayfront Studio Gear,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,8,3666.59,0,29332.72,14373.03,14959.69,Low,Artist clinic follow-up
NAW-10368,2025-03-01,FY25 Q1,Southwest,Artist Relations,Blue Ridge Music,Jordan Lee,Hardshell Case,Accessory,Case,158,201.95,0.12,31908.1,20740.26,11167.84,Low,Artist clinic follow-up
NAW-10369,2025-03-01,FY25 Q1,Southwest,Dealer,Bayfront Studio Gear,Riley Stone,Coated Lifespan Strings,Accessory,String set,88,22.63,0.1,1991.44,776.66,1214.78,High,Accessory attach opportunity
NAW-10370,2025-03-01,FY25 Q1,Southwest,Education,Desert Tone Co.,Morgan Evans,Humidifier Kit,Accessory,Care,111,27.96,0.08,3103.56,1334.53,1769.03,Medium,Holiday prebuild
NAW-10371,2025-03-01,FY25 Q1,Southwest,Distributor,Pacific Pick House,Dana Hart,Premium Strap,Accessory,Accessory,93,48.78,0.05,4536.54,2086.81,2449.73,Medium,Holiday prebuild
NAW-10372,2025-03-01,FY25 Q1,Southwest,Education,Metro Music Supply,Elliot Chen,Northstar Ukulele,Instrument,Mahogany,22,329.14,0.1,7241.08,4417.06,2824.02,Low,Dealer replenishment
NAW-10373,2025-03-01,FY25 Q1,Southwest,Dealer,Copper Canyon Guitars,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,13,1930.26,0.03,25093.38,13550.43,11542.95,Low,Dealer replenishment
NAW-10374,2025-03-01,FY25 Q1,Southwest,Distributor,Metro Music Supply,Taylor Brooks,Trail Mini,Guitar,HPL/Sapele,32,481.07,0.08,15394.24,9852.31,5541.93,Low,Dealer replenishment
NAW-10375,2025-03-01,FY25 Q1,Southwest,E-commerce,Soundpost Music,Jordan Lee,Humidifier Kit,Accessory,Care,110,29.48,0.03,3242.8,1394.4,1848.4,Medium,Dealer replenishment
NAW-10376,2025-03-01,FY25 Q1,Southwest,Artist Relations,Desert Tone Co.,Taylor Brooks,Foundry Custom,Guitar,Adirondack/Maple,7,3226.6,0.12,22586.2,11067.24,11518.96,Medium,Artist clinic follow-up
NAW-10377,2025-03-01,FY25 Q1,Southwest,E-commerce,Cedar Hall Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,115,25.15,0,2892.25,1127.98,1764.27,Low,Dealer replenishment
NAW-10378,2025-03-01,FY25 Q1,Southwest,Dealer,Desert Tone Co.,Dana Hart,Harbor OM,Guitar,Spruce/Rosewood,17,1790.96,0.1,30446.32,16441.01,14005.31,Medium,Holiday prebuild
NAW-10379,2025-03-01,FY25 Q1,Southwest,Distributor,Desert Tone Co.,Samira Khan,Trail Mini,Guitar,HPL/Sapele,7,507.21,0.03,3550.47,2272.3,1278.17,Low,Artist clinic follow-up
NAW-10380,2025-03-01,FY25 Q1,Southwest,Dealer,Main Street Frets,Taylor Brooks,Phosphor Bronze Strings,Accessory,String set,66,16.26,0.03,1073.16,450.73,622.43,High,Dealer replenishment
NAW-10381,2025-03-01,FY25 Q1,Southwest,Education,Copper Canyon Guitars,Dana Hart,Coated Lifespan Strings,Accessory,String set,142,22.63,0.1,3213.46,1253.25,1960.21,Medium,Dealer replenishment
NAW-10382,2025-03-01,FY25 Q1,Southwest,Dealer,Copper Canyon Guitars,Alex Rivera,Summit Grand Auditorium,Guitar,Spruce/Walnut,32,1541.54,0.08,49329.28,27624.4,21704.88,Medium,Accessory attach opportunity
NAW-10383,2025-03-01,FY25 Q1,Southwest,Education,Soundpost Music,Samira Khan,Harbor OM,Guitar,Spruce/Rosewood,10,1890.46,0.05,18904.6,10208.48,8696.12,Low,Holiday prebuild
NAW-10384,2025-03-01,FY25 Q1,Southwest,Education,Copper Canyon Guitars,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,28,1989.96,0,55718.88,30088.2,25630.68,Low,Accessory attach opportunity
NAW-10385,2025-03-01,FY25 Q1,Southwest,Education,Riverbend Instruments,Priya Shah,Trail Mini,Guitar,HPL/Sapele,4,470.61,0.1,1882.44,1204.76,677.68,High,Back-to-school promotion
NAW-10386,2025-03-01,FY25 Q1,Southwest,Education,Bayfront Studio Gear,Samira Khan,Hardshell Case,Accessory,Case,80,201.95,0.12,16156.0,10501.4,5654.6,Low,Accessory attach opportunity
NAW-10387,2025-03-01,FY25 Q1,Southwest,Education,Copper Canyon Guitars,Morgan Evans,Humidifier Kit,Accessory,Care,125,30.39,0,3798.75,1633.46,2165.29,Low,Holiday prebuild
NAW-10388,2025-03-01,FY25 Q1,Southwest,Dealer,Riverbend Instruments,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,31,3226.6,0.12,100024.6,49012.05,51012.55,High,Artist clinic follow-up
NAW-10389,2025-03-01,FY25 Q1,Southwest,Dealer,Blue Ridge Music,Dana Hart,Phosphor Bronze Strings,Accessory,String set,43,15.43,0.08,663.49,278.67,384.82,Medium,Accessory attach opportunity
NAW-10390,2025-03-01,FY25 Q1,Southwest,E-commerce,Prairie Note,Riley Stone,Summit Grand Auditorium,Guitar,Spruce/Walnut,28,1541.54,0.08,43163.12,24171.35,18991.77,Low,Artist clinic follow-up
NAW-10391,2025-03-01,FY25 Q1,Southwest,Dealer,Riverbend Instruments,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,22,1256.43,0,27641.46,16308.46,11333.0,Low,Dealer replenishment
NAW-10504,2025-04-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Taylor Brooks,Northstar Ukulele,Instrument,Mahogany,7,325.06,0.12,2275.42,1388.01,887.41,Medium,Holiday prebuild
NAW-10505,2025-04-01,FY25 Q2,Southwest,Dealer,Desert Tone Co.,Jordan Lee,Aurora Dreadnought,Guitar,Spruce/Mahogany,7,1237.38,0.1,8661.66,5023.76,3637.9,Low,Artist clinic follow-up
NAW-10506,2025-04-01,FY25 Q2,Southwest,Education,Blue Ridge Music,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,19,1333.62,0.03,25338.78,14696.49,10642.29,High,Holiday prebuild
NAW-10507,2025-04-01,FY25 Q2,Southwest,E-commerce,Bayfront Studio Gear,Jordan Lee,Foundry Custom,Guitar,Adirondack/Maple,13,3518.17,0.05,45736.21,22410.74,23325.47,Low,Artist clinic follow-up
NAW-10508,2025-04-01,FY25 Q2,Southwest,Artist Relations,Bayfront Studio Gear,Taylor Brooks,Humidifier Kit,Accessory,Care,77,30.69,0,2363.13,1016.15,1346.98,Low,Back-to-school promotion
NAW-10509,2025-04-01,FY25 Q2,Southwest,Artist Relations,Soundpost Music,Riley Stone,Northstar Ukulele,Instrument,Mahogany,24,325.06,0.12,7801.44,4758.88,3042.56,High,Artist clinic follow-up
NAW-10510,2025-04-01,FY25 Q2,Southwest,Dealer,Riverbend Instruments,Elliot Chen,Hardshell Case,Accessory,Case,30,224.84,0.03,6745.2,4384.38,2360.82,High,Dealer replenishment
NAW-10511,2025-04-01,FY25 Q2,Southwest,Distributor,Desert Tone Co.,Alex Rivera,Hardshell Case,Accessory,Case,121,208.61,0.1,25241.81,16407.18,8834.63,Medium,Dealer replenishment
NAW-10512,2025-04-01,FY25 Q2,Southwest,Artist Relations,Desert Tone Co.,Dana Hart,Foundry Custom,Guitar,Adirondack/Maple,28,3333.01,0.1,93324.28,45728.9,47595.38,Low,Holiday prebuild
NAW-10513,2025-04-01,FY25 Q2,Southwest,E-commerce,Copper Canyon Guitars,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,114,15.58,0.08,1776.12,745.97,1030.15,Low,Dealer replenishment
NAW-10514,2025-04-01,FY25 Q2,Southwest,Education,Copper Canyon Guitars,Jordan Lee,Trail Mini,Guitar,HPL/Sapele,24,528.14,0,12675.36,8112.23,4563.13,Low,Dealer replenishment
NAW-10515,2025-04-01,FY25 Q2,Southwest,E-commerce,Main Street Frets,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,17,3258.94,0.12,55401.98,27146.97,28255.01,Medium,Dealer replenishment
NAW-10516,2025-04-01,FY25 Q2,Southwest,E-commerce,Copper Canyon Guitars,Alex Rivera,Phosphor Bronze Strings,Accessory,String set,117,16.09,0.05,1882.53,790.66,1091.87,Low,Artist clinic follow-up
NAW-10517,2025-04-01,FY25 Q2,Southwest,Artist Relations,Cedar Hall Music,Riley Stone,Stage Cutaway,Guitar,Spruce/Ovangkol,36,1230.95,0.03,44314.2,26145.38,18168.82,Medium,Artist clinic follow-up
NAW-10518,2025-04-01,FY25 Q2,Southwest,Education,Prairie Note,Dana Hart,Stage Cutaway,Guitar,Spruce/Ovangkol,13,1116.74,0.12,14517.62,8565.4,5952.22,Low,Back-to-school promotion
NAW-10519,2025-04-01,FY25 Q2,Southwest,E-commerce,Soundpost Music,Dana Hart,Stage Cutaway,Guitar,Spruce/Ovangkol,23,1116.74,0.12,25685.02,15154.16,10530.86,Low,Back-to-school promotion
NAW-10520,2025-04-01,FY25 Q2,Southwest,Education,Bayfront Studio Gear,Elliot Chen,Hardshell Case,Accessory,Case,65,208.61,0.1,13559.65,8813.77,4745.88,Medium,Accessory attach opportunity
NAW-10521,2025-04-01,FY25 Q2,Southwest,E-commerce,Prairie Note,Casey Morgan,Harbor OM,Guitar,Spruce/Rosewood,18,1909.41,0.05,34369.38,18559.47,15809.91,Medium,Artist clinic follow-up
NAW-10522,2025-04-01,FY25 Q2,Southwest,Education,Desert Tone Co.,Elliot Chen,Summit Grand Auditorium,Guitar,Spruce/Walnut,33,1641.61,0.03,54173.13,30336.95,23836.18,Medium,Back-to-school promotion
NAW-10523,2025-04-01,FY25 Q2,Southwest,Education,Bayfront Studio Gear,Elliot Chen,Hardshell Case,Accessory,Case,62,224.84,0.03,13940.08,9061.05,4879.03,Medium,Dealer replenishment
NAW-10524,2025-04-01,FY25 Q2,Southwest,Dealer,Desert Tone Co.,Priya Shah,Summit Grand Auditorium,Guitar,Spruce/Walnut,31,1556.99,0.08,48266.69,27029.35,21237.34,Low,Artist clinic follow-up
NAW-10525,2025-04-01,FY25 Q2,Southwest,Distributor,Copper Canyon Guitars,Priya Shah,Premium Strap,Accessory,Accessory,32,45.64,0.12,1460.48,671.82,788.66,High,Accessory attach opportunity
NAW-10526,2025-04-01,FY25 Q2,Southwest,Education,Blue Ridge Music,Priya Shah,Phosphor Bronze Strings,Accessory,String set,109,14.9,0.12,1624.1,682.12,941.98,Medium,Artist clinic follow-up
NAW-10527,2025-04-01,FY25 Q2,Southwest,Artist Relations,Blue Ridge Music,Riley Stone,Foundry Custom,Guitar,Adirondack/Maple,28,3703.34,0,103693.52,50809.82,52883.7,Low,Accessory attach opportunity
NAW-10528,2025-04-01,FY25 Q2,Southwest,E-commerce,Main Street Frets,Priya Shah,Coated Lifespan Strings,Accessory,String set,40,22.35,0.12,894.0,348.66,545.34,High,Artist clinic follow-up
NAW-10529,2025-04-01,FY25 Q2,Southwest,Distributor,Prairie Note,Casey Morgan,Hardshell Case,Accessory,Case,159,224.84,0.03,35749.56,23237.21,12512.35,Low,Dealer replenishment
NAW-10530,2025-04-01,FY25 Q2,Southwest,Education,Cedar Hall Music,Dana Hart,Phosphor Bronze Strings,Accessory,String set,25,15.24,0.1,381.0,160.02,220.98,Medium,Dealer replenishment
NAW-10531,2025-04-01,FY25 Q2,Southwest,Distributor,Bayfront Studio Gear,Casey Morgan,Stage Cutaway,Guitar,Spruce/Ovangkol,34,1269.02,0,43146.68,25456.54,17690.14,Low,Accessory attach opportunity
NAW-10644,2025-05-01,FY25 Q2,Southwest,Education,Main Street Frets,Riley Stone,Harbor OM,Guitar,Spruce/Rosewood,16,1890.46,0.05,30247.36,16333.57,13913.79,High,Holiday prebuild
NAW-10645,2025-05-01,FY25 Q2,Southwest,Dealer,Metro Music Supply,Samira Khan,Summit Grand Auditorium,Guitar,Spruce/Walnut,4,1591.81,0.05,6367.24,3565.65,2801.59,Medium,Accessory attach opportunity
NAW-10646,2025-05-01,FY25 Q2,Southwest,Distributor,Lakeside Strings,Priya Shah,Stage Cutaway,Guitar,Spruce/Ovangkol,15,1155.91,0.08,17338.65,10229.8,7108.85,High,Back-to-school promotion
NAW-10647,2025-05-01,FY25 Q2,Southwest,Dealer,Copper Canyon Guitars,Samira Khan,Hardshell Case,Accessory,Case,23,229.49,0,5278.27,3430.88,1847.39,Medium,Dealer replenishment
NAW-10648,2025-05-01,FY25 Q2,Southwest,Artist Relations,Prairie Note,Dana Hart,Aurora Dreadnought,Guitar,Spruce/Mahogany,27,1361.22,0,36752.94,21316.71,15436.23,Low,Dealer replenishment
NAW-10649,2025-05-01,FY25 Q2,Southwest,Dealer,Desert Tone Co.,Morgan Evans,Trail Mini,Guitar,HPL/Sapele,33,470.61,0.1,15530.13,9939.28,5590.85,Medium,Artist clinic follow-up
NAW-10650,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Elliot Chen,Premium Strap,Accessory,Accessory,57,51.35,0,2926.95,1346.4,1580.55,Low,Holiday prebuild
NAW-10651,2025-05-01,FY25 Q2,Southwest,Dealer,Riverbend Instruments,Riley Stone,Hardshell Case,Accessory,Case,19,218.01,0.05,4142.19,2692.42,1449.77,Low,Holiday prebuild
NAW-10652,2025-05-01,FY25 Q2,Southwest,Education,Cedar Hall Music,Morgan Evans,Stage Cutaway,Guitar,Spruce/Ovangkol,9,1218.73,0.03,10968.57,6471.46,4497.11,Medium,Dealer replenishment
NAW-10653,2025-05-01,FY25 Q2,Southwest,Distributor,Bayfront Studio Gear,Priya Shah,Phosphor Bronze Strings,Accessory,String set,122,15.93,0.05,1943.46,816.25,1127.21,Medium,Back-to-school promotion
NAW-10654,2025-05-01,FY25 Q2,Southwest,Distributor,Main Street Frets,Priya Shah,Trail Mini,Guitar,HPL/Sapele,8,460.15,0.12,3681.2,2355.97,1325.23,Low,Dealer replenishment
NAW-10655,2025-05-01,FY25 Q2,Southwest,Education,Main Street Frets,Elliot Chen,Foundry Custom,Guitar,Adirondack/Maple,11,3299.93,0.1,36299.23,17786.62,18512.61,Low,Back-to-school promotion
NAW-10656,2025-05-01,FY25 Q2,Southwest,Education,Cedar Hall Music,Priya Shah,Coated Lifespan Strings,Accessory,String set,128,23.14,0.08,2961.92,1155.15,1806.77,Medium,Holiday prebuild
NAW-10657,2025-05-01,FY25 Q2,Southwest,E-commerce,Metro Music Supply,Morgan Evans,Foundry Custom,Guitar,Adirondack/Maple,15,3299.93,0.1,49498.95,24254.49,25244.46,High,Artist clinic follow-up
NAW-10658,2025-05-01,FY25 Q2,Southwest,Dealer,Bayfront Studio Gear,Samira Khan,Aurora Dreadnought,Guitar,Spruce/Mahogany,30,1252.32,0.08,37569.6,21790.37,15779.23,Low,Artist clinic follow-up
